,Eads pred (eV),Elements
14592,-4.045283794403076,Os_Pd
14593,-3.533316135406494,Os_Pd
14594,-2.6483049392700195,Os_Pd
14595,-3.472778797149658,Os_Pd
14596,-3.419264793395996,Os_Pd
14597,-2.3575358390808105,Os_Pd
14598,-2.6509265899658203,Os_Pd
14599,-3.539275646209717,Os_Pd
14600,-2.7894339561462402,Os_Pd
14601,-2.8236284255981445,Os_Pd
14602,-2.6682937145233154,Os_Pd
14603,-3.588219165802002,Os_Pd
14604,-3.397085666656494,Os_Pd
14605,-3.8139588832855225,Os_Pd
14606,-3.575181484222412,Os_Pd
14607,-3.625776767730713,Os_Pd
14608,-3.5368340015411377,Os_Pd
14609,-2.641079902648926,Os_Pd
14610,-3.661027431488037,Os_Pd
14611,-2.4381957054138184,Os_Pd
14612,-2.619579315185547,Os_Pd
14613,-3.6288540363311768,Os_Pd
14614,-2.784487724304199,Os_Pd
14615,-3.37699556350708,Os_Pd
14616,-2.61214017868042,Os_Pd
14617,-2.1233770847320557,Os_Pd
14618,-2.7362115383148193,Os_Pd
14619,-2.7014222145080566,Os_Pd
14620,-3.586596727371216,Os_Pd
14621,-2.59043288230896,Os_Pd
14622,-2.5732338428497314,Os_Pd
14623,-3.775176763534546,Os_Pd
14624,-2.783095121383667,Os_Pd
14625,-4.0445966720581055,Os_Pd
14626,-2.963665008544922,Os_Pd
14627,-2.581348180770874,Os_Pd
14628,-2.1849937438964844,Os_Pd
14629,-3.3492305278778076,Os_Pd
14630,-3.696598768234253,Os_Pd
14631,-2.7131664752960205,Os_Pd
14632,-2.754420757293701,Os_Pd
14633,-4.809053421020508,Os_Pd
14634,-2.6751561164855957,Os_Pd
14635,-2.672706127166748,Os_Pd
14636,-2.5114898681640625,Os_Pd
14637,-4.53449821472168,Os_Pd
14638,-2.7905163764953613,Os_Pd
14639,-3.555921792984009,Os_Pd
14640,-3.3549580574035645,Os_Pd
14641,-2.5809829235076904,Os_Pd
14642,-3.611511468887329,Os_Pd
14643,-2.1325924396514893,Os_Pd
14644,-2.697361469268799,Os_Pd
14645,-2.882913112640381,Os_Pd
14646,-2.6207616329193115,Os_Pd
14647,-2.043344020843506,Os_Pd
14648,-3.373598337173462,Os_Pd
14649,-3.5801212787628174,Os_Pd
14650,-3.4990642070770264,Os_Pd
14651,-2.461961269378662,Os_Pd
14652,-2.68591046333313,Os_Pd
14653,-3.525554656982422,Os_Pd
14654,-2.896897792816162,Os_Pd
14655,-3.078890323638916,Os_Pd
14656,-2.918372631072998,Os_Pd
14657,-3.4784421920776367,Os_Pd
14658,-2.4628994464874268,Os_Pd
14659,-3.46712327003479,Os_Pd
14660,-4.1075053215026855,Os_Pd
14661,-2.8086555004119873,Os_Pd
14662,-2.4131500720977783,Os_Pd
14663,-2.8127334117889404,Os_Pd
14664,-3.621849775314331,Os_Pd
14665,-3.3159403800964355,Os_Pd
14666,-2.6736531257629395,Os_Pd
14667,-3.426023244857788,Os_Pd
14668,-3.5675177574157715,Os_Pd
14669,-3.5694754123687744,Os_Pd
14670,-3.4842801094055176,Os_Pd
14671,-2.5215365886688232,Os_Pd
14672,-2.4158077239990234,Os_Pd
14673,-3.8263800144195557,Os_Pd
14674,-3.6918790340423584,Os_Pd
14675,-2.6094703674316406,Os_Pd
14676,-3.5262129306793213,Os_Pd
14677,-2.655519723892212,Os_Pd
14678,-3.4825539588928223,Os_Pd
14679,-2.6499547958374023,Os_Pd
14680,-2.6931121349334717,Os_Pd
14681,-4.119904518127441,Os_Pd
14682,-3.510270118713379,Os_Pd
14683,-2.691678524017334,Os_Pd
14684,-3.64906644821167,Os_Pd
14685,-2.777240753173828,Os_Pd
14686,-2.7677221298217773,Os_Pd
14687,-2.4324584007263184,Os_Pd
14688,-3.865666389465332,Os_Pd
14689,-3.821589946746826,Os_Pd
14690,-3.393676519393921,Os_Pd
14691,-2.720832109451294,Os_Pd
14692,-2.805006504058838,Os_Pd
14693,-3.496220350265503,Os_Pd
14694,-2.6332056522369385,Os_Pd
14695,-2.687227249145508,Os_Pd
14696,-1.9148939847946167,Os_Pd
14697,-2.6213245391845703,Os_Pd
14698,-3.742114305496216,Os_Pd
14699,-3.6395323276519775,Os_Pd
14700,-3.6001105308532715,Os_Pd
14701,-2.655156135559082,Os_Pd
14702,-2.7061445713043213,Os_Pd
14703,-2.656076192855835,Os_Pd
14704,-3.724837064743042,Os_Pd
14705,-3.3608322143554688,Os_Pd
14706,-3.029893159866333,Os_Pd
14707,-2.937147617340088,Os_Pd
14708,-2.6072933673858643,Os_Pd
14709,-2.1073765754699707,Os_Pd
14710,-3.1519203186035156,Os_Pd
14711,-3.730790853500366,Os_Pd
14712,-3.459512710571289,Os_Pd
14713,-2.668215751647949,Os_Pd
14714,-3.4988043308258057,Os_Pd
14715,-2.7411489486694336,Os_Pd
14716,-2.146101951599121,Os_Pd
14717,-2.572031259536743,Os_Pd
14718,-4.388848781585693,Os_Pd
14719,-4.251175880432129,Os_Pd
14720,-3.5544445514678955,Os_Pd
14721,-2.2178611755371094,Os_Pd
14722,-2.7016687393188477,Os_Pd
14723,-2.6143057346343994,Os_Pd
14724,-2.7774240970611572,Os_Pd
14725,-3.5569911003112793,Os_Pd
14726,-3.627410411834717,Os_Pd
14727,-3.547597885131836,Os_Pd
14728,-2.681544065475464,Os_Pd
14729,-2.8720555305480957,Os_Pd
14730,-2.165863037109375,Os_Pd
14731,-3.0086476802825928,Os_Pd
14732,-3.3587470054626465,Os_Pd
14733,-2.6365363597869873,Os_Pd
14734,-3.70235276222229,Os_Pd
14735,-2.6760873794555664,Os_Pd
14736,-3.6184065341949463,Os_Pd
14737,-2.6295583248138428,Os_Pd
14738,-3.703584671020508,Os_Pd
14739,-4.467016696929932,Os_Pd
14740,-3.4884262084960938,Os_Pd
14741,-2.622894763946533,Os_Pd
14742,-2.327073574066162,Os_Pd
14743,-2.255570650100708,Os_Pd
14744,-3.504204273223877,Os_Pd
14745,-2.7061445713043213,Os_Pd
14746,-3.4277100563049316,Os_Pd
14747,-3.4744160175323486,Os_Pd
14748,-4.359377861022949,Os_Pd
14749,-3.5596227645874023,Os_Pd
14750,-3.626267910003662,Os_Pd
14751,-3.6608266830444336,Os_Pd
14752,-2.5524706840515137,Os_Pd
14753,-3.556547164916992,Os_Pd
14754,-3.5652222633361816,Os_Pd
14755,-3.6114683151245117,Os_Pd
14756,-3.8653564453125,Os_Pd
14757,-2.6375036239624023,Os_Pd
14758,-3.5834038257598877,Os_Pd
14759,-4.167397499084473,Os_Pd
14760,-2.6883723735809326,Os_Pd
14761,-1.9080075025558472,Os_Pd
14762,-2.6542510986328125,Os_Pd
14763,-3.643252372741699,Os_Pd
14764,-2.6883063316345215,Os_Pd
14765,-3.5248148441314697,Os_Pd
14766,-2.617034673690796,Os_Pd
14767,-2.1930453777313232,Os_Pd
14768,-4.429490089416504,Os_Pd
14769,-3.6391515731811523,Os_Pd
14770,-3.402519941329956,Os_Pd
14771,-2.036839246749878,Os_Pd
14772,-2.7166268825531006,Os_Pd
14773,-2.764737129211426,Os_Pd
14774,-4.296906471252441,Os_Pd
14775,-2.206435441970825,Os_Pd
14776,-3.517051935195923,Os_Pd
14777,-2.7331197261810303,Os_Pd
14778,-3.0951294898986816,Os_Pd
14779,-3.52120041847229,Os_Pd
14780,-3.5968339443206787,Os_Pd
14781,-3.5555100440979004,Os_Pd
14782,-4.4103569984436035,Os_Pd
14783,-2.6330373287200928,Os_Pd
14784,-3.508324146270752,Os_Pd
14785,-2.3829288482666016,Os_Pd
14786,-3.591970443725586,Os_Pd
14787,-2.6815173625946045,Os_Pd
14788,-3.9788808822631836,Os_Pd
14789,-3.7562968730926514,Os_Pd
14790,-3.7646896839141846,Os_Pd
14791,-3.275637149810791,Os_Pd
14792,-3.5364115238189697,Os_Pd
14793,-2.739528179168701,Os_Pd
14794,-3.5400912761688232,Os_Pd
14795,-3.5089640617370605,Os_Pd
14796,-3.672297239303589,Os_Pd
14797,-3.4578146934509277,Os_Pd
14798,-3.5075597763061523,Os_Pd
14799,-3.487851858139038,Os_Pd
14800,-3.3573737144470215,Os_Pd
14801,-4.252483367919922,Os_Pd
14802,-4.803360462188721,Os_Pd
14803,-2.723525047302246,Os_Pd
14804,-2.6573593616485596,Os_Pd
14805,-2.70702862739563,Os_Pd
14806,-3.4880878925323486,Os_Pd
14807,-2.668003559112549,Os_Pd
14808,-2.63301682472229,Os_Pd
14809,-3.2976717948913574,Os_Pd
14810,-2.7887046337127686,Os_Pd
14811,-3.5582001209259033,Os_Pd
14812,-3.5211000442504883,Os_Pd
14813,-2.690286159515381,Os_Pd
14814,-3.7365224361419678,Os_Pd
14815,-2.6601815223693848,Os_Pd
14816,-3.5725817680358887,Os_Pd
14817,-2.799746036529541,Os_Pd
14818,-2.2599453926086426,Os_Pd
14819,-2.77886962890625,Os_Pd
14820,-3.6574811935424805,Os_Pd
14821,-2.6212847232818604,Os_Pd
14822,-3.463014841079712,Os_Pd
14823,-3.530909538269043,Os_Pd
14824,-2.2233285903930664,Os_Pd
14825,-3.2732245922088623,Os_Pd
14826,-2.392171859741211,Os_Pd
14827,-2.667545795440674,Os_Pd
14828,-3.367945432662964,Os_Pd
14829,-3.5973992347717285,Os_Pd
14830,-2.797977924346924,Os_Pd
14831,-2.663069248199463,Os_Pd
14832,-3.80192494392395,Os_Pd
14833,-3.8641397953033447,Os_Pd
14834,-2.5322999954223633,Os_Pd
14835,-4.021440505981445,Os_Pd
14836,-2.149991512298584,Os_Pd
14837,-3.9344871044158936,Os_Pd
14838,-2.9238836765289307,Os_Pd
14839,-2.2190871238708496,Os_Pd
14840,-3.4914450645446777,Os_Pd
14841,-2.580843448638916,Os_Pd
14842,-3.389397621154785,Os_Pd
14843,-3.427623987197876,Os_Pd
14844,-2.8039276599884033,Os_Pd
14845,-2.200911283493042,Os_Pd
14846,-3.4096314907073975,Os_Pd
14847,-4.1171488761901855,Os_Pd
14848,-3.605786085128784,Os_Pd
14849,-3.490133285522461,Os_Pd
14850,-3.462454080581665,Os_Pd
14851,-4.118180274963379,Os_Pd
14852,-2.61501407623291,Os_Pd
14853,-3.9015519618988037,Os_Pd
14854,-3.4305953979492188,Os_Pd
14855,-2.875577688217163,Os_Pd
14856,-3.269500255584717,Os_Pd
14857,-3.155698299407959,Os_Pd
14858,-4.150624752044678,Os_Pd
14859,-4.160091400146484,Os_Pd
14860,-2.648282766342163,Os_Pd
14861,-2.443572521209717,Os_Pd
14862,-4.752201557159424,Os_Pd
14863,-3.568580389022827,Os_Pd
14864,-3.4366579055786133,Os_Pd
14865,-3.737471342086792,Os_Pd
14866,-2.6583473682403564,Os_Pd
14867,-2.5048742294311523,Os_Pd
14868,-3.704596757888794,Os_Pd
14869,-2.58535099029541,Os_Pd
14870,-3.549138069152832,Os_Pd
14871,-3.4239025115966797,Os_Pd
14872,-3.91703724861145,Os_Pd
14873,-3.4773502349853516,Os_Pd
14874,-2.8758761882781982,Os_Pd
14875,-4.070678234100342,Os_Pd
14876,-2.5314722061157227,Os_Pd
14877,-3.4797072410583496,Os_Pd
14878,-2.7041001319885254,Os_Pd
14879,-2.5564074516296387,Os_Pd
14880,-2.0652990341186523,Os_Pd
14881,-2.642192840576172,Os_Pd
14882,-2.961132049560547,Os_Pd
14883,-2.6421942710876465,Os_Pd
14884,-2.889817237854004,Os_Pd
14885,-2.2874670028686523,Os_Pd
14886,-2.468458652496338,Os_Pd
14887,-2.6008076667785645,Os_Pd
14888,-3.6677396297454834,Os_Pd
14889,-2.630894422531128,Os_Pd
14890,-2.6736531257629395,Os_Pd
14891,-3.4004812240600586,Os_Pd
14892,-2.644080877304077,Os_Pd
14893,-4.142826080322266,Os_Pd
14894,-2.8575429916381836,Os_Pd
14895,-3.2816202640533447,Os_Pd
14896,-2.2692999839782715,Os_Pd
14897,-2.332590103149414,Os_Pd
14898,-3.4282143115997314,Os_Pd
14899,-2.7128067016601562,Os_Pd
14900,-3.250035047531128,Os_Pd
14901,-3.519357204437256,Os_Pd
14902,-3.8656132221221924,Os_Pd
14903,-2.7131664752960205,Os_Pd
14904,-3.4486582279205322,Os_Pd
14905,-2.454571485519409,Os_Pd
14906,-3.5482773780822754,Os_Pd
14907,-4.31926155090332,Os_Pd
14908,-3.3156063556671143,Os_Pd
14909,-2.2490005493164062,Os_Pd
14910,-4.4124369621276855,Os_Pd
14911,-4.496006965637207,Os_Pd
14912,-2.0427188873291016,Os_Pd
14913,-3.4075160026550293,Os_Pd
14914,-3.5456531047821045,Os_Pd
14915,-3.493420362472534,Os_Pd
14916,-2.5941386222839355,Os_Pd
14917,-2.697524070739746,Os_Pd
14918,-2.473827600479126,Os_Pd
14919,-2.8011274337768555,Os_Pd
14920,-2.607645034790039,Os_Pd
14921,-2.374648094177246,Os_Pd
14922,-2.6210718154907227,Os_Pd
14923,-2.095335006713867,Os_Pd
14924,-3.6255061626434326,Os_Pd
14925,-2.0739753246307373,Os_Pd
14926,-2.7982683181762695,Os_Pd
14927,-2.4312245845794678,Os_Pd
14928,-2.1281254291534424,Os_Pd
14929,-3.5414583683013916,Os_Pd
14930,-2.668858766555786,Os_Pd
14931,-3.4254403114318848,Os_Pd
14932,-3.4345993995666504,Os_Pd
14933,-4.385189533233643,Os_Pd
14934,-2.8752927780151367,Os_Pd
14935,-3.243889331817627,Os_Pd
14936,-2.4756674766540527,Os_Pd
14937,-2.6430416107177734,Os_Pd
14938,-2.320082187652588,Os_Pd
14939,-3.7492876052856445,Os_Pd
14940,-4.297124862670898,Os_Pd
14941,-2.111158847808838,Os_Pd
14942,-4.392809867858887,Os_Pd
14943,-3.427507162094116,Os_Pd
14944,-2.9050726890563965,Os_Pd
14945,-2.6314220428466797,Os_Pd
14946,-2.7166268825531006,Os_Pd
14947,-2.8572261333465576,Os_Pd
14948,-3.4018428325653076,Os_Pd
14949,-2.753194570541382,Os_Pd
14950,-2.703307628631592,Os_Pd
14951,-3.888014793395996,Os_Pd
14952,-2.671337604522705,Os_Pd
14953,-2.823945999145508,Os_Pd
14954,-3.7133638858795166,Os_Pd
14955,-2.856607675552368,Os_Pd
14956,-2.699206829071045,Os_Pd
14957,-3.736551523208618,Os_Pd
14958,-3.5525319576263428,Os_Pd
14959,-3.6445255279541016,Os_Pd
14960,-4.323599815368652,Os_Pd
14961,-2.749988555908203,Os_Pd
14962,-2.736278772354126,Os_Pd
14963,-3.492443084716797,Os_Pd
14964,-2.825657367706299,Os_Pd
14965,-3.6300852298736572,Os_Pd
14966,-3.423051357269287,Os_Pd
14967,-2.561769962310791,Os_Pd
14968,-3.0175042152404785,Os_Pd
14969,-3.9243321418762207,Os_Pd
14970,-3.58683705329895,Os_Pd
14971,-4.156051158905029,Os_Pd
14972,-3.6538045406341553,Os_Pd
14973,-4.210304260253906,Os_Pd
14974,-2.746699333190918,Os_Pd
14975,-3.4073774814605713,Os_Pd
14976,-3.53471302986145,Os_Pd
14977,-2.734372854232788,Os_Pd
14978,-2.9630608558654785,Os_Pd
14979,-2.5617825984954834,Os_Pd
14980,-2.6260337829589844,Os_Pd
14981,-3.14021897315979,Os_Pd
14982,-2.6883723735809326,Os_Pd
14983,-4.027063846588135,Os_Pd
14984,-2.844233274459839,Os_Pd
14985,-2.768559455871582,Os_Pd
14986,-3.3965179920196533,Os_Pd
14987,-2.4501285552978516,Os_Pd
14988,-4.317808628082275,Os_Pd
14989,-3.4048516750335693,Os_Pd
14990,-2.0977888107299805,Os_Pd
14991,-3.4841103553771973,Os_Pd
14992,-2.0131936073303223,Os_Pd
14993,-3.360628604888916,Os_Pd
14994,-3.4134483337402344,Os_Pd
14995,-2.663569450378418,Os_Pd
14996,-2.700368881225586,Os_Pd
14997,-3.29024338722229,Os_Pd
14998,-3.3819611072540283,Os_Pd
14999,-3.038588047027588,Os_Pd
15000,-3.011307716369629,Os_Pt
15001,-4.4143476486206055,Os_Pt
15002,-2.0776920318603516,Os_Pt
15003,-4.50134801864624,Os_Pt
15004,-3.9509096145629883,Os_Pt
15005,-2.675017833709717,Os_Pt
15006,-2.4826786518096924,Os_Pt
15007,-3.9365878105163574,Os_Pt
15008,-3.586933135986328,Os_Pt
15009,-4.474484920501709,Os_Pt
15010,-3.019690990447998,Os_Pt
15011,-3.5295145511627197,Os_Pt
15012,-3.643649101257324,Os_Pt
15013,-3.6590118408203125,Os_Pt
15014,-3.3859236240386963,Os_Pt
15015,-2.826427936553955,Os_Pt
15016,-2.707767963409424,Os_Pt
15017,-3.137746810913086,Os_Pt
15018,-3.1235783100128174,Os_Pt
15019,-4.101813793182373,Os_Pt
15020,-4.421022415161133,Os_Pt
15021,-4.165712356567383,Os_Pt
15022,-2.4207162857055664,Os_Pt
15023,-3.398592472076416,Os_Pt
15024,-3.6949141025543213,Os_Pt
15025,-2.6405491828918457,Os_Pt
15026,-2.602630138397217,Os_Pt
15027,-4.10778284072876,Os_Pt
15028,-2.731505870819092,Os_Pt
15029,-2.9823036193847656,Os_Pt
15030,-3.4232189655303955,Os_Pt
15031,-3.300585985183716,Os_Pt
15032,-3.546555757522583,Os_Pt
15033,-2.9985830783843994,Os_Pt
15034,-3.9139602184295654,Os_Pt
15035,-3.9783008098602295,Os_Pt
15036,-2.8985326290130615,Os_Pt
15037,-3.452359199523926,Os_Pt
15038,-3.5307509899139404,Os_Pt
15039,-3.905519962310791,Os_Pt
15040,-4.677010536193848,Os_Pt
15041,-2.0516350269317627,Os_Pt
15042,-2.616441011428833,Os_Pt
15043,-2.994244337081909,Os_Pt
15044,-2.8940625190734863,Os_Pt
15045,-4.103941440582275,Os_Pt
15046,-2.668003559112549,Os_Pt
15047,-2.6319713592529297,Os_Pt
15048,-3.189864158630371,Os_Pt
15049,-2.645202398300171,Os_Pt
15050,-4.085862636566162,Os_Pt
15051,-4.616331577301025,Os_Pt
15052,-4.076240062713623,Os_Pt
15053,-2.6273434162139893,Os_Pt
15054,-4.1465744972229,Os_Pt
15055,-3.487480640411377,Os_Pt
15056,-3.4956417083740234,Os_Pt
15057,-4.032669544219971,Os_Pt
15058,-3.74038028717041,Os_Pt
15059,-4.255013942718506,Os_Pt
15060,-3.000744342803955,Os_Pt
15061,-3.389533042907715,Os_Pt
15062,-3.4364497661590576,Os_Pt
15063,-3.688019275665283,Os_Pt
15064,-2.70992374420166,Os_Pt
15065,-2.6280109882354736,Os_Pt
15066,-3.9694957733154297,Os_Pt
15067,-2.5064964294433594,Os_Pt
15068,-2.8587257862091064,Os_Pt
15069,-2.278903007507324,Os_Pt
15070,-4.237550258636475,Os_Pt
15071,-2.8500618934631348,Os_Pt
15072,-3.6936845779418945,Os_Pt
15073,-3.566685914993286,Os_Pt
15074,-2.646610975265503,Os_Pt
15075,-3.2012815475463867,Os_Pt
15076,-3.352344512939453,Os_Pt
15077,-3.092940092086792,Os_Pt
15078,-3.580599308013916,Os_Pt
15079,-2.965561866760254,Os_Pt
15080,-4.108079433441162,Os_Pt
15081,-3.616241931915283,Os_Pt
15082,-3.798246145248413,Os_Pt
15083,-2.7601685523986816,Os_Pt
15084,-3.6654436588287354,Os_Pt
15085,-3.10540509223938,Os_Pt
15086,-5.360361099243164,Os_Pt
15087,-3.7627201080322266,Os_Pt
15088,-2.990654945373535,Os_Pt
15089,-2.701749801635742,Os_Pt
15090,-4.589198112487793,Os_Pt
15091,-2.973785400390625,Os_Pt
15092,-3.9194114208221436,Os_Pt
15093,-3.331404209136963,Os_Pt
15094,-3.0369784832000732,Os_Pt
15095,-3.703547239303589,Os_Pt
15096,-3.6997451782226562,Os_Pt
15097,-2.99029278755188,Os_Pt
15098,-3.172057628631592,Os_Pt
15099,-3.0757060050964355,Os_Pt
15100,-2.923111915588379,Os_Pt
15101,-3.902665376663208,Os_Pt
15102,-3.8880085945129395,Os_Pt
15103,-4.04883337020874,Os_Pt
15104,-3.8756401538848877,Os_Pt
15105,-3.8087172508239746,Os_Pt
15106,-3.727811813354492,Os_Pt
15107,-3.9954304695129395,Os_Pt
15108,-3.72835111618042,Os_Pt
15109,-2.971708297729492,Os_Pt
15110,-3.373368263244629,Os_Pt
15111,-3.6668953895568848,Os_Pt
15112,-3.0547800064086914,Os_Pt
15113,-3.9042489528656006,Os_Pt
15114,-3.397501230239868,Os_Pt
15115,-2.5369997024536133,Os_Pt
15116,-2.864717483520508,Os_Pt
15117,-2.783787965774536,Os_Pt
15118,-3.4016761779785156,Os_Pt
15119,-3.769575595855713,Os_Pt
15120,-3.3991594314575195,Os_Pt
15121,-2.4631540775299072,Os_Pt
15122,-4.07357931137085,Os_Pt
15123,-2.6160945892333984,Os_Pt
15124,-3.5294904708862305,Os_Pt
15125,-4.227384090423584,Os_Pt
15126,-2.082111358642578,Os_Pt
15127,-3.9307007789611816,Os_Pt
15128,-4.3869829177856445,Os_Pt
15129,-3.4724812507629395,Os_Pt
15130,-2.9309234619140625,Os_Pt
15131,-3.1022300720214844,Os_Pt
15132,-2.859835624694824,Os_Pt
15133,-3.7241134643554688,Os_Pt
15134,-4.225210189819336,Os_Pt
15135,-3.5140154361724854,Os_Pt
15136,-3.050987958908081,Os_Pt
15137,-3.5510337352752686,Os_Pt
15138,-4.827475547790527,Os_Pt
15139,-4.265809059143066,Os_Pt
15140,-4.674157619476318,Os_Pt
15141,-3.6993768215179443,Os_Pt
15142,-3.575840473175049,Os_Pt
15143,-3.339273691177368,Os_Pt
15144,-3.5499088764190674,Os_Pt
15145,-2.044663667678833,Os_Pt
15146,-3.752397060394287,Os_Pt
15147,-3.074572801589966,Os_Pt
15148,-3.1692004203796387,Os_Pt
15149,-3.288675546646118,Os_Pt
15150,-2.7397985458374023,Os_Pt
15151,-2.6198015213012695,Os_Pt
15152,-3.8122034072875977,Os_Pt
15153,-3.8085615634918213,Os_Pt
15154,-3.4331512451171875,Os_Pt
15155,-3.2875723838806152,Os_Pt
15156,-3.1013007164001465,Os_Pt
15157,-2.699594497680664,Os_Pt
15158,-3.546492576599121,Os_Pt
15159,-3.449352502822876,Os_Pt
15160,-2.2433807849884033,Os_Pt
15161,-3.026357412338257,Os_Pt
15162,-3.5299620628356934,Os_Pt
15163,-3.093108654022217,Os_Pt
15164,-3.570267677307129,Os_Pt
15165,-2.6886560916900635,Os_Pt
15166,-3.86130952835083,Os_Pt
15167,-3.710413694381714,Os_Pt
15168,-3.5359959602355957,Os_Pt
15169,-2.635486364364624,Os_Pt
15170,-2.7468771934509277,Os_Pt
15171,-4.096828460693359,Os_Pt
15172,-4.155096054077148,Os_Pt
15173,-3.0371131896972656,Os_Pt
15174,-2.2370922565460205,Os_Pt
15175,-3.6509671211242676,Os_Pt
15176,-4.448862552642822,Os_Pt
15177,-4.310832500457764,Os_Pt
15178,-2.825289011001587,Os_Pt
15179,-3.799339532852173,Os_Pt
15180,-4.411208152770996,Os_Pt
15181,-3.0720763206481934,Os_Pt
15182,-3.095595359802246,Os_Pt
15183,-3.6737310886383057,Os_Pt
15184,-2.97060489654541,Os_Pt
15185,-3.1400768756866455,Os_Pt
15186,-2.778602361679077,Os_Pt
15187,-2.6795685291290283,Os_Pt
15188,-3.8085615634918213,Os_Pt
15189,-3.0177550315856934,Os_Pt
15190,-3.772819995880127,Os_Pt
15191,-3.6374688148498535,Os_Pt
15192,-2.8562638759613037,Os_Pt
15193,-2.351266622543335,Os_Pt
15194,-3.648648262023926,Os_Pt
15195,-3.161329507827759,Os_Pt
15196,-3.890631675720215,Os_Pt
15197,-3.930856704711914,Os_Pt
15198,-2.1711738109588623,Os_Pt
15199,-2.4523682594299316,Os_Pt
15200,-2.760289192199707,Os_Pt
15201,-3.827202796936035,Os_Pt
15202,-2.4078192710876465,Os_Pt
15203,-3.0544941425323486,Os_Pt
15204,-4.255649566650391,Os_Pt
15205,-3.58868145942688,Os_Pt
15206,-3.3962581157684326,Os_Pt
15207,-3.040435552597046,Os_Pt
15208,-3.523224353790283,Os_Pt
15209,-3.0454554557800293,Os_Pt
15210,-3.4784421920776367,Os_Pt
15211,-4.451263427734375,Os_Pt
15212,-3.869745969772339,Os_Pt
15213,-3.981550693511963,Os_Pt
15214,-3.5856821537017822,Os_Pt
15215,-2.697524070739746,Os_Pt
15216,-3.8272969722747803,Os_Pt
15217,-2.616441011428833,Os_Pt
15218,-3.7214953899383545,Os_Pt
15219,-2.7087209224700928,Os_Pt
15220,-3.3947105407714844,Os_Pt
15221,-3.737355947494507,Os_Pt
15222,-3.3794174194335938,Os_Pt
15223,-2.5898725986480713,Os_Pt
15224,-3.624091625213623,Os_Pt
15225,-4.661186218261719,Os_Pt
15226,-4.062427520751953,Os_Pt
15227,-3.8195409774780273,Os_Pt
15228,-3.410115957260132,Os_Pt
15229,-3.6288506984710693,Os_Pt
15230,-3.060680866241455,Os_Pt
15231,-3.6693458557128906,Os_Pt
15232,-3.0922067165374756,Os_Pt
15233,-2.633248805999756,Os_Pt
15234,-5.226728439331055,Os_Pt
15235,-2.9327878952026367,Os_Pt
15236,-3.579350471496582,Os_Pt
15237,-3.5453755855560303,Os_Pt
15238,-4.202341556549072,Os_Pt
15239,-2.7404325008392334,Os_Pt
15240,-3.5435328483581543,Os_Pt
15241,-3.9476089477539062,Os_Pt
15242,-4.550790309906006,Os_Pt
15243,-2.637612819671631,Os_Pt
15244,-3.4314091205596924,Os_Pt
15245,-2.513092517852783,Os_Pt
15246,-4.329892158508301,Os_Pt
15247,-2.7105696201324463,Os_Pt
15248,-4.24273681640625,Os_Pt
15249,-4.35459041595459,Os_Pt
15250,-2.9380767345428467,Os_Pt
15251,-4.150406360626221,Os_Pt
15252,-4.191932201385498,Os_Pt
15253,-2.951559543609619,Os_Pt
15254,-2.6148874759674072,Os_Pt
15255,-4.1869215965271,Os_Pt
15256,-2.293651819229126,Os_Pt
15257,-3.3507566452026367,Os_Pt
15258,-4.237284183502197,Os_Pt
15259,-3.2744929790496826,Os_Pt
15260,-2.6319713592529297,Os_Pt
15261,-3.4137918949127197,Os_Pt
15262,-2.566309690475464,Os_Pt
15263,-4.479800224304199,Os_Pt
15264,-4.364464282989502,Os_Pt
15265,-3.727935314178467,Os_Pt
15266,-2.9146664142608643,Os_Pt
15267,-3.1400768756866455,Os_Pt
15268,-3.894313335418701,Os_Pt
15269,-3.460561990737915,Os_Pt
15270,-3.5453755855560303,Os_Pt
15271,-3.952443838119507,Os_Pt
15272,-2.966583490371704,Os_Pt
15273,-3.4741337299346924,Os_Pt
15274,-3.9780771732330322,Os_Pt
15275,-3.0086352825164795,Os_Pt
15276,-2.952641725540161,Os_Pt
15277,-3.0731308460235596,Os_Pt
15278,-3.543658971786499,Os_Pt
15279,-3.020260810852051,Os_Pt
15280,-2.727482318878174,Os_Pt
15281,-3.5233154296875,Os_Pt
15282,-3.0229101181030273,Os_Pt
15283,-2.7900261878967285,Os_Pt
15284,-3.6364424228668213,Os_Pt
15285,-2.618314266204834,Os_Pt
15286,-3.1175339221954346,Os_Pt
15287,-2.907667636871338,Os_Pt
15288,-3.6595449447631836,Os_Pt
15289,-3.4349679946899414,Os_Pt
15290,-4.3934149742126465,Os_Pt
15291,-3.4191956520080566,Os_Pt
15292,-2.365276575088501,Os_Pt
15293,-4.412078380584717,Os_Pt
15294,-3.378031015396118,Os_Pt
15295,-3.477513074874878,Os_Pt
15296,-3.5217082500457764,Os_Pt
15297,-3.5224928855895996,Os_Pt
15298,-2.343465805053711,Os_Pt
15299,-2.911898136138916,Os_Pt
15300,-2.9446966648101807,Os_Pt
15301,-3.673480272293091,Os_Pt
15302,-3.9211504459381104,Os_Pt
15303,-3.2741918563842773,Os_Pt
15304,-2.315365791320801,Os_Pt
15305,-3.9063048362731934,Os_Pt
15306,-2.6947665214538574,Os_Pt
15307,-3.6958963871002197,Os_Pt
15308,-3.690096616744995,Os_Pt
